"search-number","evaluation","evals-requested-so-far","sun-brightness*","albedo*","cloud_counter_on_start*","co2_counter_on_start*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","81","500","0.4","0.30000000000000004","1","75","""278683909""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","82","500","0.4","0.30000000000000004","1","75","""397023344""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","83","500","0.4","0.30000000000000004","1","75","""2003854855""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","84","500","0.4","0.30000000000000004","1","75","""736413436""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","85","500","0.4","0.30000000000000004","1","75","""1746806407""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","86","500","0.4","0.30000000000000004","1","75","""-1237931950""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","87","500","0.4","0.30000000000000004","1","75","""111148997""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","88","500","0.4","0.30000000000000004","1","75","""-527131571""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","89","500","0.4","0.30000000000000004","1","75","""563382152""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","90","500","0.4","0.30000000000000004","1","75","""-1314181227""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","91","500","4","0.35000000000000003","15","50","""1299912246""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","92","500","4","0.35000000000000003","15","50","""-1986853370""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","93","500","4","0.35000000000000003","15","50","""-1815778501""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","94","500","4","0.35000000000000003","15","50","""547818668""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","95","500","4","0.35000000000000003","15","50","""1478787282""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","96","500","4","0.35000000000000003","15","50","""-1010157040""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","97","500","4","0.35000000000000003","15","50","""-22808588""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","98","500","4","0.35000000000000003","15","50","""1896607050""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","99","500","4","0.35000000000000003","15","50","""-1424519181""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","100","500","4","0.35000000000000003","15","50","""-780896543""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","101","500","1.8","0.8","20","75","""886763022""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","102","500","1.8","0.8","20","75","""1688279823""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","103","500","1.8","0.8","20","75","""-2018051572""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","104","500","1.8","0.8","20","75","""-968549882""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","105","500","1.8","0.8","20","75","""2088839652""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","106","500","1.8","0.8","20","75","""-794889653""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","107","500","1.8","0.8","20","75","""1575453850""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","108","500","1.8","0.8","20","75","""2024454486""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","109","500","1.8","0.8","20","75","""1283500816""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","110","500","1.8","0.8","20","75","""1267402907""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","111","500","0.8","0.7000000000000001","0","200","""1135474665""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","112","500","0.8","0.7000000000000001","0","200","""-1098986147""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","113","500","0.8","0.7000000000000001","0","200","""1020137539""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","114","500","0.8","0.7000000000000001","0","200","""202880039""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","115","500","0.8","0.7000000000000001","0","200","""-1561287082""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","116","500","0.8","0.7000000000000001","0","200","""-142845671""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","117","500","0.8","0.7000000000000001","0","200","""1249933223""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","118","500","0.8","0.7000000000000001","0","200","""69644895""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","119","500","0.8","0.7000000000000001","0","200","""452522547""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","120","500","0.8","0.7000000000000001","0","200","""-1939949387""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","121","500","4.4","0.2","18","25","""577360480""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","122","500","4.4","0.2","18","25","""-1062804166""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","123","500","4.4","0.2","18","25","""-2062572601""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","124","500","4.4","0.2","18","25","""378607586""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","125","500","4.4","0.2","18","25","""1534968524""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","126","500","4.4","0.2","18","25","""445856911""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","127","500","4.4","0.2","18","25","""-1361913615""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","128","500","4.4","0.2","18","25","""1605685369""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","129","500","4.4","0.2","18","25","""1553443250""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","130","500","4.4","0.2","18","25","""-807898462""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","131","500","3.4000000000000004","0.75","0","175","""-1219161032""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","132","500","3.4000000000000004","0.75","0","175","""-1111033520""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","133","500","3.4000000000000004","0.75","0","175","""-390368568""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","134","500","3.4000000000000004","0.75","0","175","""-957927049""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","135","500","3.4000000000000004","0.75","0","175","""1626917732""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","136","500","3.4000000000000004","0.75","0","175","""-1154020637""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","137","500","3.4000000000000004","0.75","0","175","""-1770801309""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","138","500","3.4000000000000004","0.75","0","175","""-41093643""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","139","500","3.4000000000000004","0.75","0","175","""1742039947""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","140","500","3.4000000000000004","0.75","0","175","""-787407593""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","141","500","1.6","0","6","0","""2136358274""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","142","500","1.6","0","6","0","""-755826107""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","143","500","1.6","0","6","0","""-837421751""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","144","500","1.6","0","6","0","""-2112650108""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","145","500","1.6","0","6","0","""-1732190146""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","146","500","1.6","0","6","0","""1288228704""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","147","500","1.6","0","6","0","""1461499976""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","148","500","1.6","0","6","0","""-284599040""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","149","500","1.6","0","6","0","""-1558199802""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
